"","X.3","X.2","X.1","X","Census.Tract","Pesticides","Tox..Release","Pollution.Burden.Score","PM2.5","Traffic","Ozone","Asthma"
"247",247,247,247,247,6037121020,0.061943968,827.1966554,7.5764299498256,11.50132407,1847.598501,0.06350576,79.39
"248",248,248,248,248,6037294120,0.050905651,17323.06673,7.50932249951131,11.73890922,1141.661085,0.03975537,76.33
"249",249,249,249,249,6037241400,0,9800.266927,6.92594055075317,12.11292708,4287.095787,0.04259906,144.54
"250",250,250,250,250,6047001601,0,13.30963707,6.32764749456798,12.27594063,789.87508,0.05530288,101.64
"251",251,251,251,251,6037408800,0,774.7953085,7.32888679465233,12.63844027,693.064546,0.05763123,74.6
"252",252,252,252,252,6037232700,0,3409.12675,7.20970861665377,11.97007108,2688.551534,0.04490202,98.16
"253",253,253,253,253,6037224200,0,2167.761963,7.12313905829135,12.17492801,4107.833142,0.04632538,81.54
"254",254,254,254,254,6073005000,0,5707.896647,7.89733593205812,10.38171205,672.1473987,0.04259906,108.9
"255",255,255,255,255,6037502301,0.031228927,2956.073975,9.31286283498574,12.14573075,2437.969208,0.04863521,54.29
"256",256,256,256,256,6037408301,0,2265.205322,8.85856323640214,12.07676548,1835.693203,0.05605125,48.99
"257",257,257,257,257,6037187102,0,1548.157308,9.24849171182511,12.23722675,2406.039789,0.05070407,45.61
"258",258,258,258,258,6037533403,0,3724.190023,7.9797712169827,12.12538715,1223.856579,0.04716458,47.78
"259",259,259,259,259,6037543100,3.628087192,21611.4668,8.90744418196918,12.14085089,1377.490556,0.04192559,96.18
"260",260,260,260,260,6077001900,0.343792431,286.1203359,6.94729303152585,12.06406621,681.8709837,0.04588368,102.71
"261",261,261,261,261,6037239601,0,4498.379964,7.09912051359871,12.13275518,3339.908089,0.04435661,113.88
"262",262,262,262,262,6037297110,0,4481.876546,7.25923246731823,11.66349226,513.3361806,0.03809217,103.61
"263",263,263,263,263,6071003700,0,1371.41036,6.72416349627924,11.99351264,848.3523287,0.07000067,77.93
"264",264,264,264,264,6037228720,0,3334.880005,6.81067397833599,12.21219619,711.9885826,0.04588368,69.72
"265",265,265,265,265,6037226420,0,2623.926636,7.01880091352748,12.15802236,916.7699754,0.04632538,69.72
"266",266,266,266,266,6071005400,0,710.8003185,6.95209674186951,11.27142886,1023.781586,0.073132,111.02
"267",267,267,267,267,6037540600,0,11534.85352,7.57130533768085,12.10051881,1787.20928,0.0438112,66.54
"268",268,268,268,268,6037532001,0,3420.92334,7.9001876424046,12.15638315,788.8954183,0.04981739,45.64
"269",269,269,269,269,6037199201,0,1712.557984,7.75180383407078,12.70430833,946.9841038,0.05022962,59.14
"270",270,270,270,270,6037221401,0,2152.11204,7.15266144747192,12.0125659,4044.383573,0.04588368,89.86
"271",271,271,271,271,6037535604,0,6106.439982,7.56645957644169,12.06544894,992.1589477,0.04490202,52.53
"272",272,272,272,272,6037195802,0,1704.163046,8.28726657362313,12.19449024,3691.429139,0.0482775,55.51
"273",273,273,273,273,6037122122,0,939.851349,8.43780115888462,11.4259185,1620.993788,0.06350576,74.78
"274",274,274,274,274,6071012400,0,462.1866608,7.93246042388284,11.56790922,1774.230598,0.07156633,75.77
"275",275,275,275,275,6037535102,0,5238.073405,6.75715452559619,12.08538401,865.6201939,0.04435661,94.66
"276",276,276,276,276,6037204420,0,2164.073365,7.07714246111533,12.63753163,795.7488349,0.04863521,81.34
"277",277,277,277,277,6037535200,0,5962.709879,6.49825734046576,12.06217904,607.5091903,0.04435661,103.63
"278",278,278,278,278,6037218400,0,2002.198364,8.35707201751996,11.85097115,3063.418989,0.04632538,78.02
"279",279,279,279,279,6037433901,0,2230.752014,7.65870217172965,12.03649159,764.9587382,0.05679963,68.46
"280",280,280,280,280,6037242000,0,7335.570069,6.5269941774987,12.0688233,856.5602869,0.0438112,85.34
"281",281,281,281,281,6037294900,0,8504.55306,7.47454296657203,11.8087939,1403.85703,0.03892377,73.77
"282",282,282,282,282,6071001803,0.345501493,2711.703369,9.08262410660445,14.18480361,1888.972913,0.06133785,54.05
"283",283,283,283,283,6037535002,0,4511.25,6.81403903779382,12.12263212,753.4769778,0.04490202,80.16
"284",284,284,284,284,6019002800,0,1347.933309,6.40282829625794,13.72939957,1749.336808,0.06133785,108.47
"285",285,285,285,285,6037432801,0.280529575,2054.732646,8.90153422574256,11.89284869,1992.596036,0.05679963,64.3
"286",286,286,286,286,6107004200,851.9789405,74.52619903,8.0433048360315,13.09601855,253.7564485,0.060311,40.71
"287",287,287,287,287,6037532303,0,3341.733317,9.0823114858243,12.22974497,1620.983049,0.0486551,52.04
"288",288,288,288,288,6019004404,0,1270.100993,8.14368364044298,13.57935178,1429.167229,0.060311,106.39
"289",289,289,289,289,6037240900,0,8013.369953,6.52788998235234,12.09235616,923.6548731,0.04320513,108.79
"290",290,290,290,290,6059086502,0,6513.423503,8.34975023370571,12.10066494,3203.622314,0.04756207,54.31
"291",291,291,291,291,6019001304,2.537055842,4333.051402,6.63743103073388,13.94682843,459.6789104,0.06133785,112.4
"292",292,292,292,292,6071005600,0,660.919642,6.60512367636274,11.3526759,1136.073315,0.073132,100.17
"293",293,293,293,293,6071005500,0,688.4919943,6.74399818187101,11.30150545,973.7088486,0.073132,95.94
"294",294,294,294,294,6019001800,1671.717362,1766.128647,8.44009016637403,13.13795795,178.0834685,0.05938691,103.52
"295",295,295,295,295,6077002401,0,522.5033366,7.26086889728932,11.31087395,1219.929615,0.04632538,102.09
"296",296,296,296,296,6073004900,0,934.3960164,7.41376696281625,10.32175868,537.2402406,0.04259906,100.3
"297",297,297,297,297,6037570204,0.164386792,6674.423421,7.56767456071973,11.99002053,982.2408098,0.04320513,78.42
"298",298,298,298,298,6037541606,0,16189.24707,7.15619842950711,12.10598268,785.4332063,0.04259906,95.67
"299",299,299,299,299,6001408800,0,673.3439941,6.77760069788381,8.834295471,722.3796788,0.03064023,194.4
"300",300,300,300,300,6037531101,0,2405.523275,7.63054846221216,12.15909476,1555.237454,0.04939042,56.8
"301",301,301,301,301,6037220100,0.12462069,2119.680969,7.71715346192643,11.91465003,1361.779481,0.04539285,99.57
"302",302,302,302,302,6037531702,0,3119.406657,6.9886851554793,12.27012997,1842.854967,0.04939042,72.44
"303",303,303,303,303,6037237102,0,3710.23999,7.244751566435,11.97286678,4052.921203,0.04435661,74.12
"304",304,304,304,304,6037231100,0,2714.563355,7.511074936646,12.08083341,1945.209817,0.04539285,41.22
"305",305,305,305,305,6037302505,0,1597.805318,7.90925671077309,11.80374462,989.4093939,0.05219839,43.54
"306",306,306,306,306,6037535606,0,6239.450154,7.72106439364997,12.06544894,1143.072256,0.04490202,52.53
"307",307,307,307,307,6013365002,0.093740687,1790.486654,7.13494226338659,9.145972972,595.5620602,0.03190818,142.68
"308",308,308,308,308,6037533901,20.52931341,4151.783325,8.37028652152964,12.00080859,781.7199888,0.04716458,46.84
"309",309,309,309,309,6107003100,194.6646462,165.7136994,7.64919897487464,13.28373456,354.300637,0.06133785,65.46
"310",310,310,310,310,6059110500,0,3406.163371,8.62593608957612,11.97049735,1839.069924,0.04632538,50.52
"311",311,311,311,311,6037207103,0,1892.784322,8.2020848220837,12.87564539,1546.351247,0.04863521,30.75
"312",312,312,312,312,6037224600,0,2558.013306,7.11385923663407,12.08083341,1977.772749,0.04588368,53.6
"313",313,313,313,313,6071001501,0.00363528,941.9386801,7.18020940259789,13.76963427,406.3482261,0.06133785,63.38
"314",314,314,314,314,6037532002,0,3195.440023,7.24838325095534,12.19858018,889.239027,0.04981739,57.34
"315",315,315,315,315,6037127102,0,807.2599689,6.777790884405,11.6846695,1159.363223,0.06350576,109.67
"316",316,316,316,316,6025012100,0,439.7705587,7.38127908612447,11.84684504,2837,0.05395594,60.28
"317",317,317,317,317,6071004004,0,1099.088684,8.74078277214988,12.26888053,1818.467497,0.0685917,69.85
"318",318,318,318,318,6037531504,0,2608.506714,6.84730501062715,12.05688492,1093.385829,0.04939042,72.44
"319",319,319,319,319,6037226410,0,2562.193359,6.66992376534168,12.09845951,900.6286739,0.04588368,69.72
"320",320,320,320,320,6037570404,0.01656937,9971.729859,7.50840770209893,12.38808685,4995.974322,0.04259906,85.11
"321",321,321,321,321,6039000502,95.94176028,21030.04407,7.55770207838142,12.57447132,1064.346944,0.05763123,93.82
"322",322,322,322,322,6073003902,0,711.6420084,7.35810874107287,10.28523495,962.4120271,0.04259906,105.4
"323",323,323,323,323,6037553801,0,9571.990115,7.46355486934991,12.0879027,806.7372663,0.0438112,61.83
"324",324,324,324,324,6037534502,0,4881.216553,7.3353588293954,12.03943263,747.02487,0.04588368,60.66
"325",325,325,325,325,6019000100,6.332283436,2032.989339,7.06500602880318,13.86304662,389.6005491,0.060311,82.61
"326",326,326,326,326,6037407002,0.023687673,2153.357361,8.94395821708919,12.04124577,1571.765237,0.05679963,48.99
"327",327,327,327,327,6019003805,6.894005222,1090.495372,7.07887940151398,13.31905648,882.0169011,0.05938691,94.19
"328",328,328,328,328,6037531000,0,2249.77006,8.31155362018838,12.12011834,2529.849791,0.04981739,45.48
"329",329,329,329,329,6037540501,0,10119.21672,8.52039666940096,12.08997374,3286.079446,0.0438112,67.87
"330",330,330,330,330,6029003700,1452.96786,1170.710673,7.9815228824248,13.18091991,281.8872413,0.05948454,44.92
"331",331,331,331,331,6037542602,0,18918.77677,7.31525276175393,12.12536191,778.8868815,0.04259906,102.85
"332",332,332,332,332,6107003400,1070.919715,54.4151315,7.71024656061528,13.22866836,250.2168104,0.060311,57.33
"333",333,333,333,333,6037240020,0,5671.949951,6.31874891756792,12.0941273,482.1919166,0.0438112,99.07
"334",334,334,334,334,6037229300,0,3297.653402,6.45468727947594,12.00225165,591.1333929,0.04490202,69.72
"335",335,335,335,335,6037404402,0,1434.898356,8.25520916998538,11.46729707,3203.755909,0.06133785,71.92
"336",336,336,336,336,6037572800,0,24791.30013,7.22138832165158,11.69431502,1020.363521,0.03975537,79.55
"337",337,337,337,337,6037229410,0,3557.613322,7.39843327607475,12.00225165,706.3017526,0.04490202,69.59
"338",338,338,338,338,6037553702,0,9847.74007,8.00015848931512,12.09151255,2417.876435,0.0438112,55.62
"339",339,339,339,339,6037231720,0,2881.456705,6.86274385204646,12.0084908,2867.931729,0.04490202,100.68
"340",340,340,340,340,6037533602,0,4188.436564,7.45838118137889,12.05553415,849.3485748,0.04632538,54.25
"341",341,341,341,341,6037228210,0,2949.003337,6.38573434392209,12.09940492,667.0754392,0.04588368,69.72
"342",342,342,342,342,6019000502,0,1802.389679,6.66897951025231,13.82694814,1581.116435,0.060311,136.39
"343",343,343,343,343,6037239802,0,5099.636637,7.03104904384568,12.10418364,1104.590501,0.04435661,74.29
"344",344,344,344,344,6107000501,3.895352892,391.6931737,6.74134815346947,13.71023517,432.9133364,0.06350576,66.16
"345",345,345,345,345,6037541100,0.056480855,66584.93156,8.06902101309987,12.11029674,676.9743142,0.04259906,79.8
"346",346,346,346,346,6065040204,0,1629.536703,7.36059332059037,13.10743766,1442.051154,0.06718273,57.33
"347",347,347,347,347,6037207102,0.061142188,1978.668315,8.09211021687666,12.87564539,1750.291405,0.0482775,30.75
"348",348,348,348,348,6037228410,0,2758.816732,6.88669470479931,12.0527736,700.7129571,0.04588368,69.72
"349",349,349,349,349,6099002302,0.039723063,243.1689962,6.66994785410598,11.32939298,802.9393748,0.05395594,103.56
"350",350,350,350,350,6113010203,40.446117,171.2266642,8.2919580872209,8.964823547,2006.453572,0.04539285,67.06
"351",351,351,351,351,6019001303,0,4319.533244,6.63816786829117,13.91021164,194.2056816,0.060311,99.91
"352",352,352,352,352,6037120107,0,671.5266724,6.24651563852592,11.86110213,1006.633174,0.06464682,87.77
"353",353,353,353,353,6037226700,0,2728.369995,6.74684418337605,12.09845951,764.5098357,0.04588368,69.72
"354",354,354,354,354,6067000700,0,181.649999,6.45316344031354,9.145303817,1145.513234,0.04588368,91.75
"355",355,355,355,355,6037120300,0,762.841339,7.44471442761484,11.67857435,1443.169452,0.06464682,93.94
"356",356,356,356,356,6037206300,0,2272.840006,7.71014348737886,12.39952871,686.0065785,0.04756207,83.69
"357",357,357,357,357,6019006602,1233.746431,531.8626862,7.20483209539632,13.76011002,297.8881037,0.06236471,72.88
"358",358,358,358,358,6037123304,0,962.088979,8.27453494841959,11.52481034,2529.147605,0.06236471,48.94
"359",359,359,359,359,6037191500,0,1518.485677,7.29540281911602,12.05932002,2100.439241,0.04863521,65.65
"360",360,360,360,360,6037402702,0,764.0979818,6.96524535255784,12.88889973,619.3817663,0.05846283,81.58
"361",361,361,361,361,6037575300,0,12637.22982,6.3584712892403,11.70376562,939.6370893,0.03975537,128.01
"362",362,362,362,362,6071001101,0,846.286672,7.51384745913154,13.54116448,755.6744916,0.060311,71.33
"363",363,363,363,363,6037402600,0,733.5043233,7.482995594691,12.69293611,1794.433982,0.05938691,87.89
"364",364,364,364,364,6019001900,1942.491601,1112.470962,6.76819496686917,12.78254829,270.9718325,0.05852448,130.91
"365",365,365,365,365,6071004800,0,737.0219777,6.58238939618793,11.44945867,1866.632367,0.073132,141.19
"366",366,366,366,366,6029001600,0,48.39596683,6.77408581903265,15.80216134,624.7217058,0.06464682,148.79
"367",367,367,367,367,6037186403,0,1516.741028,8.36654016285811,11.94222572,1901.069575,0.05116215,65.4
"368",368,368,368,368,6037408501,0,2318.909668,8.67986713844064,12.13820885,4005.907407,0.05395594,46.16
"369",369,369,369,369,6099001700,0,268.4810028,7.08561347209905,11.30011093,848.3575155,0.05395594,106.53
"370",370,370,370,370,6071005300,0,724.0343322,6.81603638430462,11.20836536,1046.466563,0.073132,111.61
"371",371,371,371,371,6037122000,0.001571374,867.1930035,8.44755753211964,11.50541661,2019.798812,0.06350576,68.8
"372",372,372,372,372,6037534406,0,4813.146647,7.59399578798809,12.03639575,1127.093603,0.04632538,54.25
"373",373,373,373,373,6037209102,0,1984.132385,6.96440130127468,12.35408718,713.5800629,0.04756207,79.97
"374",374,374,374,374,6037121802,0,796.7246706,7.24481421366141,11.40523782,1344.169027,0.06350576,70.54
"375",375,375,375,375,6037240300,0,5514.840088,6.78713144312526,12.09514285,2753.210221,0.0438112,86.16
"376",376,376,376,376,6037572500,7.742011942,14517.9764,6.69751624461421,11.78613452,502.2970184,0.03975537,79.55
"377",377,377,377,377,6037543201,0.976703725,17476.79679,7.12080252169004,12.18773918,621.3854999,0.04259906,122.52
"378",378,378,378,378,6037191810,0,1477.033,7.64814679235314,11.90037867,906.8688774,0.04939042,58.73
"379",379,379,379,379,6037119001,0,689.2633413,8.19078536453621,11.410504,3020.620667,0.06591477,81.71
"380",380,380,380,380,6037124204,0,1078.439005,6.9903502255466,11.55022293,1005.527223,0.05938691,62.98
"381",381,381,381,381,6107002901,26.6264971,253.295301,7.60687390170326,14.51085213,706.1569411,0.06236471,71.67
"382",382,382,382,382,6037541200,0,27315.99251,8.20368621272405,12.13075961,813.4571412,0.04259906,120.27
"383",383,383,383,383,6029002600,0,34.22219977,6.81963619030374,15.98404739,777.9044462,0.06464682,94.79
"384",384,384,384,384,6037600502,3.606839054,6946.446615,8.13523097945839,12.11407435,3945.434633,0.04259906,87.64
"385",385,385,385,385,6107004101,2.732618259,125.6773415,6.66973320545401,14.10684452,665.9665494,0.060311,61.64
"386",386,386,386,386,6037541500,0,14199.49308,7.213209268117,12.09745122,556.4841112,0.04320513,131.07
"387",387,387,387,387,6037402804,0.000577984,827.3076682,6.84724401344493,12.71142454,298.4973045,0.05763123,74.43
"388",388,388,388,388,6037535901,0,6251.609782,7.2400723363593,12.04753502,627.0113496,0.04539285,52.53
"389",389,389,389,389,6037228420,0,2956.266642,6.19265390440455,12.0527736,722.3923401,0.04539285,69.72
"390",390,390,390,390,6107000900,943.7709814,1402.637813,8.82622591008775,13.65035343,632.709865,0.06350576,39.59
"391",391,391,391,391,6037104822,0,681.1176758,8.23396397920855,11.3752253,4822.397793,0.06718273,81.71
"392",392,392,392,392,6101050202,129.8079556,1.7046618,7.86299243772266,9.888873804,1121.33255,0.04632538,50.99
"393",393,393,393,393,6037104403,0,721.4503276,7.3060012591302,11.44347884,4907.459464,0.06718273,81.71
"394",394,394,394,394,6099002200,0,206.8826701,6.66689508827115,11.21899821,734.9884501,0.05395594,109.3
"395",395,395,395,395,6037433401,0,2434.609314,7.7576405726643,12.00258505,711.6204974,0.05605125,65.92
"396",396,396,396,396,6037294820,0,9450.459959,6.61160320814818,11.72966207,535.6164502,0.03892377,76.33
"397",397,397,397,397,6037553601,0,8538.946738,8.5029618904805,12.04480755,2768.637807,0.04435661,50.24
"398",398,398,398,398,6071004104,0,847.3973236,6.41374543763206,11.48692764,717.3453539,0.07156633,67
"399",399,399,399,399,6037240402,0,6439.159912,6.95320514413245,12.08962673,2339.742777,0.04320513,95.33
"400",400,400,400,400,6037122200,0,1236.089315,8.70673637960695,11.50595509,1841.906073,0.06350576,65.3
"401",401,401,401,401,6037104701,0,707.191335,6.80726229013623,11.30315023,904.4845999,0.06718273,81.71
"402",402,402,402,402,6037503000,0,3661.822937,8.25517798052913,11.92700646,738.8575809,0.04791979,58.17
"403",403,403,403,403,6037123020,0,1125.498678,7.32789078228679,11.5297162,566.055855,0.06236471,61.75
"404",404,404,404,404,6037603302,0,17137.75,7.73952985977347,12.00605839,1087.022092,0.04125212,67.34
"405",405,405,405,405,6037540902,0,21779.54329,7.34648936907581,12.12642045,584.5756011,0.04259906,104.72
"406",406,406,406,406,6037104810,0,773.4746704,8.2110449462563,11.46459884,511.6744698,0.06718273,81.71
"407",407,407,407,407,6047001005,74.59016816,209.4093323,6.68323234506139,12.22543345,935.8689659,0.05530288,90.48
"408",408,408,408,408,6037124103,0,1059.480682,6.7555095838577,11.52811451,1112.586878,0.060311,72.71
"409",409,409,409,409,6019005202,0,1682.059041,6.67756580962797,13.75070349,1240.983202,0.06133785,131.86
"410",410,410,410,410,6037191620,0,1493.782003,6.7012373011197,12.01439591,3347.279442,0.04863521,70
"411",411,411,411,411,6037502200,0.000158793,2806.199016,7.78424011363968,12.12818912,2596.620899,0.04939042,60.7
"412",412,412,412,412,6071004302,0,938.2003478,6.41404538806745,11.56830729,656.1975843,0.07156633,130.81
"413",413,413,413,413,6037402101,0,670.5929972,7.19522037408144,12.91137126,2381.843538,0.05938691,72.7
"414",414,414,414,414,6037127520,0,671.9563294,7.71635158321556,12.06000567,4841.936815,0.06464682,41.02
"415",415,415,415,415,6037241201,0,6894.173258,6.43321162590445,12.09880174,2432.877282,0.04320513,97.9
"416",416,416,416,416,6065040101,0,3719.353353,8.58727179049467,12.74166595,1111.988223,0.06718273,54.18
"417",417,417,417,417,6029004800,1.043818677,0.245585667,7.57157112253763,13.66629955,658.400549,0.060311,49.02
"418",418,418,418,418,6037239320,0,4192.403361,6.57896859578469,12.13275518,1040.803764,0.04490202,113.88
"419",419,419,419,419,6077004502,6.738019713,64.13059873,6.88764251251397,10.77979421,718.9004473,0.04676708,65.8
"420",420,420,420,420,6037104404,0,715.5763448,7.09222045268236,11.32010666,1037.939823,0.06718273,81.71
"421",421,421,421,421,6025012200,59.15656491,449.8443095,7.4741820596521,11.21152955,3199,0.05395594,60.28
"422",422,422,422,422,6037296500,0,5185.033447,7.46316754212103,11.6676115,1080.020014,0.03809217,95.43
"423",423,423,423,423,6029001500,0,24.33019957,6.04859098561453,15.78758879,507.236637,0.06464682,105.98
